Simulation ID,Rules,Timestamp,Station ID,Order ID,Task Name,Event Type,Details
Simulation1,FCFS + FCFS,24.44,B-2,O-18,T2,Task Complete,"TWT: 14.84, TIT: 9.60"
Simulation1,FCFS + FCFS,24.44,N/A,O-18,N/A,Order Finished,
Simulation1,FCFS + FCFS,24.44,B-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,24.45,A-2,O-19,T1,Task Complete,"TWT: 18.99, TIT: 5.46"
Simulation1,FCFS + FCFS,24.45,N/A,O-19,N/A,Order Finished,
Simulation1,FCFS + FCFS,24.45,A-2,O-14,T1,Task Start,Process time: 1.22
Simulation1,FCFS + FCFS,24.84,A-1,O-15,T1,Task Complete,"TWT: 18.54, TIT: 6.30"
Simulation1,FCFS + FCFS,24.84,B-2,O-15,T2,Task Added,
Simulation1,FCFS + FCFS,24.84,C-2,O-15,T3,Task Added,
Simulation1,FCFS + FCFS,24.84,B-2,N/A,N/A,Idle End,Idle duration: 0.40
Simulation1,FCFS + FCFS,24.84,C-2,N/A,N/A,Idle End,Idle duration: 7.40
Simulation1,FCFS + FCFS,24.84,B-2,O-15,T2,Task Start,Process time: 4.01
Simulation1,FCFS + FCFS,24.84,C-2,O-15,T3,Task Start,Process time: 3.93
Simulation1,FCFS + FCFS,24.84,A-1,O-12,T1,Task Start,Process time: 2.49
Simulation1,FCFS + FCFS,25.41,N/A,O-29,N/A,Order Arrival,4 tasks included
Simulation1,FCFS + FCFS,25.60,D-2,O-21,T4,Task Complete,"TWT: 22.47, TIT: 3.13"
Simulation1,FCFS + FCFS,25.60,N/A,O-21,N/A,Order Finished,
Simulation1,FCFS + FCFS,25.60,D-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,25.60,D-2,O-27,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,25.60,D-2,O-27,T4,Task Added,
Simulation1,FCFS + FCFS,25.60,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,25.60,D-2,O-27,T4,Task Start,Process time: 3.25
Simulation1,FCFS + FCFS,25.67,A-2,O-14,T1,Task Complete,"TWT: 20.21, TIT: 5.46"
Simulation1,FCFS + FCFS,25.67,N/A,O-14,N/A,Order Finished,
Simulation1,FCFS + FCFS,25.67,A-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,25.67,A-2,O-28,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,25.67,A-2,O-28,T1,Task Added,
Simulation1,FCFS + FCFS,25.67,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,25.67,A-2,O-28,T1,Task Start,Process time: 0.74
Simulation1,FCFS + FCFS,25.98,N/A,O-30,N/A,Order Arrival,5 tasks included
Simulation1,FCFS + FCFS,26.11,D-1,O-23,T4,Task Complete,"TWT: 24.06, TIT: 2.05"
Simulation1,FCFS + FCFS,26.11,N/A,O-23,N/A,Order Finished,
Simulation1,FCFS + FCFS,26.11,D-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,26.22,N/A,O-31,N/A,Order Arrival,5 tasks included
Simulation1,FCFS + FCFS,26.22,D-1,O-31,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,26.22,D-1,O-31,T4,Task Added,
Simulation1,FCFS + FCFS,26.22,D-1,N/A,N/A,Idle End,Idle duration: 0.11
Simulation1,FCFS + FCFS,26.22,D-1,O-31,T4,Task Start,Process time: 4.58
Simulation1,FCFS + FCFS,26.41,A-2,O-28,T1,Task Complete,"TWT: 20.95, TIT: 5.46"
Simulation1,FCFS + FCFS,26.41,B-2,O-28,T2,Task Added,
Simulation1,FCFS + FCFS,26.41,C-1,O-28,T3,Task Added,
Simulation1,FCFS + FCFS,26.41,C-1,N/A,N/A,Idle End,Idle duration: 2.20
Simulation1,FCFS + FCFS,26.41,A-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,26.41,A-2,O-30,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,26.41,A-2,O-30,T1,Task Added,
Simulation1,FCFS + FCFS,26.41,C-1,O-28,T3,Task Start,Process time: 3.02
Simulation1,FCFS + FCFS,26.41,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,26.41,A-2,O-30,T1,Task Start,Process time: 1.23
Simulation1,FCFS + FCFS,26.93,N/A,O-32,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,27.33,A-1,O-12,T1,Task Complete,"TWT: 21.03, TIT: 6.30"
Simulation1,FCFS + FCFS,27.33,B-1,O-12,T2,Task Added,
Simulation1,FCFS + FCFS,27.33,C-2,O-12,T3,Task Added,
Simulation1,FCFS + FCFS,27.33,B-1,N/A,N/A,Idle End,Idle duration: 3.19
Simulation1,FCFS + FCFS,27.33,B-1,O-12,T2,Task Start,Process time: 1.85
Simulation1,FCFS + FCFS,27.33,A-1,O-13,T1,Task Start,Process time: 0.25
Simulation1,FCFS + FCFS,27.36,E-1,O-8,T5,Task Complete,"TWT: 13.65, TIT: 13.71"
Simulation1,FCFS + FCFS,27.36,N/A,O-8,N/A,Order Finished,
Simulation1,FCFS + FCFS,27.36,E-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,27.58,A-1,O-13,T1,Task Complete,"TWT: 21.28, TIT: 6.30"
Simulation1,FCFS + FCFS,27.58,B-1,O-13,T2,Task Added,
Simulation1,FCFS + FCFS,27.58,C-1,O-13,T3,Task Added,
Simulation1,FCFS + FCFS,27.58,A-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,27.58,A-1,O-22,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,27.58,A-1,O-22,T1,Task Added,
Simulation1,FCFS + FCFS,27.58,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,27.58,A-1,O-22,T1,Task Start,Process time: 2.97
Simulation1,FCFS + FCFS,27.64,A-2,O-30,T1,Task Complete,"TWT: 22.18, TIT: 5.46"
Simulation1,FCFS + FCFS,27.64,B-1,O-30,T2,Task Added,
Simulation1,FCFS + FCFS,27.64,C-2,O-30,T3,Task Added,
Simulation1,FCFS + FCFS,27.64,A-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,27.64,A-2,O-25,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,27.64,A-2,O-25,T1,Task Added,
Simulation1,FCFS + FCFS,27.64,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,27.64,A-2,O-25,T1,Task Start,Process time: 3.53
Simulation1,FCFS + FCFS,28.00,N/A,O-26,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 9.27, Station B-1: 14.22, Station B-2: 11.12, Station C-1: 15.09, Station C-2: 15.78, Station D-1: 12.34, Station D-2: 10.54, Station D-3: 11.29"
Simulation1,FCFS + FCFS,28.00,N/A,O-29,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 14.22, Station B-2: 11.12, Station C-1: 15.09, Station C-2: 15.78, Station D-1: 12.34, Station D-2: 10.54, Station D-3: 11.29"
Simulation1,FCFS + FCFS,28.00,N/A,O-32,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 14.22, Station B-2: 11.12, Station C-1: 15.09, Station C-2: 15.78, Station D-1: 12.34, Station D-2: 10.54, Station D-3: 11.29"
Simulation1,FCFS + FCFS,28.77,C-2,O-15,T3,Task Complete,"TWT: 13.28, TIT: 15.49"
Simulation1,FCFS + FCFS,28.77,C-2,O-30,T3,Task Start,Process time: 2.01
Simulation1,FCFS + FCFS,28.85,D-2,O-27,T4,Task Complete,"TWT: 25.72, TIT: 3.13"
Simulation1,FCFS + FCFS,28.85,A-2,O-27,T1,Task Added,
Simulation1,FCFS + FCFS,28.85,D-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,28.85,B-2,O-15,T2,Task Complete,"TWT: 18.85, TIT: 10.00"
Simulation1,FCFS + FCFS,28.85,N/A,O-15,N/A,Order Finished,
Simulation1,FCFS + FCFS,28.85,B-2,O-28,T2,Task Start,Process time: 4.60
Simulation1,FCFS + FCFS,29.12,N/A,O-33,N/A,Order Arrival,5 tasks included
Simulation1,FCFS + FCFS,29.12,D-2,O-33,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,29.12,D-2,O-33,T4,Task Added,
Simulation1,FCFS + FCFS,29.12,D-2,N/A,N/A,Idle End,Idle duration: 0.27
Simulation1,FCFS + FCFS,29.12,D-2,O-33,T4,Task Start,Process time: 4.28
Simulation1,FCFS + FCFS,29.18,B-1,O-12,T2,Task Complete,"TWT: 12.72, TIT: 16.46"
Simulation1,FCFS + FCFS,29.18,B-1,O-30,T2,Task Start,Process time: 2.92
Simulation1,FCFS + FCFS,29.43,C-1,O-28,T3,Task Complete,"TWT: 15.82, TIT: 13.61"
Simulation1,FCFS + FCFS,29.43,C-1,O-13,T3,Task Start,Process time: 5.89
Simulation1,FCFS + FCFS,29.61,D-3,O-24,T4,Task Complete,"TWT: 25.83, TIT: 3.78"
Simulation1,FCFS + FCFS,29.61,N/A,O-24,N/A,Order Finished,
Simulation1,FCFS + FCFS,29.61,D-3,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,29.83,N/A,O-34,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,29.83,D-3,O-34,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,29.83,D-3,O-34,T4,Task Added,
Simulation1,FCFS + FCFS,29.83,D-3,N/A,N/A,Idle End,Idle duration: 0.22
Simulation1,FCFS + FCFS,29.83,D-3,O-34,T4,Task Start,Process time: 4.19
Simulation1,FCFS + FCFS,30.55,A-1,O-22,T1,Task Complete,"TWT: 24.25, TIT: 6.30"
Simulation1,FCFS + FCFS,30.55,B-2,O-22,T2,Task Added,
Simulation1,FCFS + FCFS,30.55,C-2,O-22,T3,Task Added,
Simulation1,FCFS + FCFS,30.55,A-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,30.55,A-1,O-26,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,30.55,A-1,O-26,T1,Task Added,
Simulation1,FCFS + FCFS,30.55,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,30.55,A-1,O-26,T1,Task Start,Process time: 1.68
Simulation1,FCFS + FCFS,30.73,N/A,O-35,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,30.78,C-2,O-30,T3,Task Complete,"TWT: 15.29, TIT: 15.49"
Simulation1,FCFS + FCFS,30.78,C-2,O-12,T3,Task Start,Process time: 4.10
Simulation1,FCFS + FCFS,30.80,D-1,O-31,T4,Task Complete,"TWT: 28.64, TIT: 2.16"
Simulation1,FCFS + FCFS,30.80,A-1,O-31,T1,Task Added,
Simulation1,FCFS + FCFS,30.80,D-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,30.88,N/A,O-36,N/A,Order Arrival,5 tasks included
Simulation1,FCFS + FCFS,31.17,A-2,O-25,T1,Task Complete,"TWT: 25.71, TIT: 5.46"
Simulation1,FCFS + FCFS,31.17,B-2,O-25,T2,Task Added,
Simulation1,FCFS + FCFS,31.17,C-1,O-25,T3,Task Added,
Simulation1,FCFS + FCFS,31.17,A-2,O-27,T1,Task Start,Process time: 5.54
Simulation1,FCFS + FCFS,31.33,N/A,O-37,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,31.42,N/A,O-38,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,31.81,N/A,O-39,N/A,Order Arrival,4 tasks included
Simulation1,FCFS + FCFS,31.81,D-1,O-39,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,31.81,D-1,O-39,T4,Task Added,
Simulation1,FCFS + FCFS,31.81,D-1,N/A,N/A,Idle End,Idle duration: 1.01
Simulation1,FCFS + FCFS,31.81,D-1,O-39,T4,Task Start,Process time: 4.61
Simulation1,FCFS + FCFS,32.00,N/A,O-29,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 16.64, Station B-2: 15.74, Station C-1: 16.27, Station C-2: 16.44, Station D-1: 12.37, Station D-2: 12.75, Station D-3: 11.44"
Simulation1,FCFS + FCFS,32.00,N/A,O-32,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 16.64, Station B-2: 15.74, Station C-1: 16.27, Station C-2: 16.44, Station D-1: 12.37, Station D-2: 12.75, Station D-3: 11.44"
Simulation1,FCFS + FCFS,32.00,N/A,O-35,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 16.64, Station B-2: 15.74, Station C-1: 16.27, Station C-2: 16.44, Station D-1: 12.37, Station D-2: 12.75, Station D-3: 11.44"
Simulation1,FCFS + FCFS,32.00,N/A,O-36,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 6.10, Station A-2: 10.19, Station B-1: 16.64, Station B-2: 15.74, Station C-1: 16.27, Station C-2: 16.44, Station D-1: 12.37, Station D-2: 12.75, Station D-3: 11.44"
Simulation1,FCFS + FCFS,32.00,N/A,O-37,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 16.64, Station B-2: 15.74, Station C-1: 16.27, Station C-2: 16.44, Station D-1: 12.37, Station D-2: 12.75, Station D-3: 11.44"
Simulation1,FCFS + FCFS,32.00,N/A,O-38,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 6.10, Station A-2: 10.19, Station B-1: 16.64, Station B-2: 15.74, Station C-1: 16.27, Station C-2: 16.44, Station D-1: 12.37, Station D-2: 12.75, Station D-3: 11.44"
Simulation1,FCFS + FCFS,32.10,B-1,O-30,T2,Task Complete,"TWT: 15.64, TIT: 16.46"
Simulation1,FCFS + FCFS,32.10,D-3,O-30,T4,Task Added,
Simulation1,FCFS + FCFS,32.10,B-1,O-13,T2,Task Start,Process time: 2.78
Simulation1,FCFS + FCFS,32.23,A-1,O-26,T1,Task Complete,"TWT: 25.93, TIT: 6.30"
Simulation1,FCFS + FCFS,32.23,B-2,O-26,T2,Task Added,
Simulation1,FCFS + FCFS,32.23,C-1,O-26,T3,Task Added,
Simulation1,FCFS + FCFS,32.23,A-1,O-31,T1,Task Start,Process time: 2.04
Simulation1,FCFS + FCFS,32.39,N/A,O-40,N/A,Order Arrival,3 tasks included
Simulation1,FCFS + FCFS,32.43,N/A,O-41,N/A,Order Arrival,4 tasks included
Simulation1,FCFS + FCFS,32.87,N/A,O-42,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,33.40,D-2,O-33,T4,Task Complete,"TWT: 30.00, TIT: 3.40"
Simulation1,FCFS + FCFS,33.40,A-1,O-33,T1,Task Added,
Simulation1,FCFS + FCFS,33.40,D-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,33.40,D-2,O-42,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,33.40,D-2,O-42,T4,Task Added,
Simulation1,FCFS + FCFS,33.40,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,33.40,D-2,O-42,T4,Task Start,Process time: 3.75
Simulation1,FCFS + FCFS,33.45,B-2,O-28,T2,Task Complete,"TWT: 23.45, TIT: 10.00"
Simulation1,FCFS + FCFS,33.45,D-2,O-28,T4,Task Added,
Simulation1,FCFS + FCFS,33.45,B-2,O-22,T2,Task Start,Process time: 2.27
Simulation1,FCFS + FCFS,34.02,D-3,O-34,T4,Task Complete,"TWT: 30.02, TIT: 4.00"
Simulation1,FCFS + FCFS,34.02,N/A,O-34,N/A,Order Finished,
Simulation1,FCFS + FCFS,34.02,D-3,O-30,T4,Task Start,Process time: 3.63
Simulation1,FCFS + FCFS,34.27,A-1,O-31,T1,Task Complete,"TWT: 27.97, TIT: 6.30"
Simulation1,FCFS + FCFS,34.27,B-1,O-31,T2,Task Added,
Simulation1,FCFS + FCFS,34.27,C-1,O-31,T3,Task Added,
Simulation1,FCFS + FCFS,34.27,A-1,O-33,T1,Task Start,Process time: 0.53
Simulation1,FCFS + FCFS,34.80,A-1,O-33,T1,Task Complete,"TWT: 28.50, TIT: 6.30"
Simulation1,FCFS + FCFS,34.80,B-2,O-33,T2,Task Added,
Simulation1,FCFS + FCFS,34.80,C-2,O-33,T3,Task Added,
Simulation1,FCFS + FCFS,34.80,A-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,34.80,A-1,O-29,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,34.80,A-1,O-29,T1,Task Added,
Simulation1,FCFS + FCFS,34.80,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,34.80,A-1,O-29,T1,Task Start,Process time: 0.21
Simulation1,FCFS + FCFS,34.88,C-2,O-12,T3,Task Complete,"TWT: 19.39, TIT: 15.49"
Simulation1,FCFS + FCFS,34.88,N/A,O-12,N/A,Order Finished,
Simulation1,FCFS + FCFS,34.88,B-1,O-13,T2,Task Complete,"TWT: 18.42, TIT: 16.46"
Simulation1,FCFS + FCFS,34.88,C-2,O-22,T3,Task Start,Process time: 4.93
Simulation1,FCFS + FCFS,34.88,B-1,O-31,T2,Task Start,Process time: 3.42
Simulation1,FCFS + FCFS,35.01,A-1,O-29,T1,Task Complete,"TWT: 28.71, TIT: 6.30"
Simulation1,FCFS + FCFS,35.01,B-2,O-29,T2,Task Added,
Simulation1,FCFS + FCFS,35.01,C-1,O-29,T3,Task Added,
Simulation1,FCFS + FCFS,35.01,A-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,35.01,A-1,O-32,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,35.01,A-1,O-32,T1,Task Added,
Simulation1,FCFS + FCFS,35.01,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,35.01,A-1,O-32,T1,Task Start,Process time: 2.00
Simulation1,FCFS + FCFS,35.32,C-1,O-13,T3,Task Complete,"TWT: 21.71, TIT: 13.61"
Simulation1,FCFS + FCFS,35.32,N/A,O-13,N/A,Order Finished,
Simulation1,FCFS + FCFS,35.32,C-1,O-25,T3,Task Start,Process time: 5.17
Simulation1,FCFS + FCFS,35.33,N/A,O-43,N/A,Order Arrival,3 tasks included
Simulation1,FCFS + FCFS,35.72,B-2,O-22,T2,Task Complete,"TWT: 25.72, TIT: 10.00"
Simulation1,FCFS + FCFS,35.72,B-2,O-25,T2,Task Start,Process time: 2.76
Simulation1,FCFS + FCFS,36.00,N/A,O-43,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 12.65, Station B-2: 17.92, Station C-1: 16.85, Station C-2: 16.05, Station D-1: 12.37, Station D-2: 16.29, Station D-3: 12.65"
Simulation1,FCFS + FCFS,36.00,N/A,O-35,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 12.65, Station B-2: 17.92, Station C-1: 16.85, Station C-2: 16.05, Station D-1: 12.37, Station D-2: 16.29, Station D-3: 12.65"
Simulation1,FCFS + FCFS,36.00,N/A,O-36,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 12.65, Station B-2: 17.92, Station C-1: 16.85, Station C-2: 16.05, Station D-1: 12.37, Station D-2: 16.29, Station D-3: 12.65"
Simulation1,FCFS + FCFS,36.00,N/A,O-37,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 12.65, Station B-2: 17.92, Station C-1: 16.85, Station C-2: 16.05, Station D-1: 12.37, Station D-2: 16.29, Station D-3: 12.65"
Simulation1,FCFS + FCFS,36.00,N/A,O-38,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 12.65, Station B-2: 17.92, Station C-1: 16.85, Station C-2: 16.05, Station D-1: 12.37, Station D-2: 16.29, Station D-3: 12.65"
Simulation1,FCFS + FCFS,36.00,N/A,O-40,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 12.65, Station B-2: 17.92, Station C-1: 16.85, Station C-2: 16.05, Station D-1: 12.37, Station D-2: 16.29, Station D-3: 12.65"
Simulation1,FCFS + FCFS,36.00,N/A,O-41,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-2: 10.19, Station B-1: 12.65, Station B-2: 17.92, Station C-1: 16.85, Station C-2: 16.05, Station D-1: 12.37, Station D-2: 16.29, Station D-3: 12.65"
Simulation1,FCFS + FCFS,36.42,D-1,O-39,T4,Task Complete,"TWT: 33.25, TIT: 3.17"
Simulation1,FCFS + FCFS,36.42,A-1,O-39,T1,Task Added,
Simulation1,FCFS + FCFS,36.42,D-1,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,36.58,N/A,O-44,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,36.58,D-1,O-44,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,36.58,D-1,O-44,T4,Task Added,
Simulation1,FCFS + FCFS,36.58,D-1,N/A,N/A,Idle End,Idle duration: 0.16
Simulation1,FCFS + FCFS,36.58,D-1,O-44,T4,Task Start,Process time: 3.86
Simulation1,FCFS + FCFS,36.71,A-2,O-27,T1,Task Complete,"TWT: 31.25, TIT: 5.46"
Simulation1,FCFS + FCFS,36.71,B-1,O-27,T2,Task Added,
Simulation1,FCFS + FCFS,36.71,C-1,O-27,T3,Task Added,
Simulation1,FCFS + FCFS,36.71,A-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,36.71,A-2,O-43,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,36.71,A-2,O-43,T1,Task Added,
Simulation1,FCFS + FCFS,36.71,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,36.71,A-2,O-43,T1,Task Start,Process time: 0.92
Simulation1,FCFS + FCFS,37.01,A-1,O-32,T1,Task Complete,"TWT: 30.71, TIT: 6.30"
Simulation1,FCFS + FCFS,37.01,N/A,O-32,N/A,Order Finished,
Simulation1,FCFS + FCFS,37.01,A-1,O-39,T1,Task Start,Process time: 3.01
Simulation1,FCFS + FCFS,37.15,D-2,O-42,T4,Task Complete,"TWT: 33.75, TIT: 3.40"
Simulation1,FCFS + FCFS,37.15,N/A,O-42,N/A,Order Finished,
Simulation1,FCFS + FCFS,37.15,D-2,O-28,T4,Task Start,Process time: 4.14
Simulation1,FCFS + FCFS,37.61,N/A,O-45,N/A,Order Arrival,5 tasks included
Simulation1,FCFS + FCFS,37.63,A-2,O-43,T1,Task Complete,"TWT: 32.17, TIT: 5.46"
Simulation1,FCFS + FCFS,37.63,B-1,O-43,T2,Task Added,
Simulation1,FCFS + FCFS,37.63,C-2,O-43,T3,Task Added,
Simulation1,FCFS + FCFS,37.63,A-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,37.63,A-2,O-35,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,37.63,A-2,O-35,T1,Task Added,
Simulation1,FCFS + FCFS,37.63,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,37.63,A-2,O-35,T1,Task Start,Process time: 0.81
Simulation1,FCFS + FCFS,37.65,D-3,O-30,T4,Task Complete,"TWT: 33.65, TIT: 4.00"
Simulation1,FCFS + FCFS,37.65,E-1,O-30,T5,Task Added,
Simulation1,FCFS + FCFS,37.65,E-1,N/A,N/A,Idle End,Idle duration: 10.29
Simulation1,FCFS + FCFS,37.65,D-3,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,37.65,E-1,O-30,T5,Task Start,Process time: 3.51
Simulation1,FCFS + FCFS,37.66,N/A,O-46,N/A,Order Arrival,3 tasks included
Simulation1,FCFS + FCFS,38.30,B-1,O-31,T2,Task Complete,"TWT: 21.84, TIT: 16.46"
Simulation1,FCFS + FCFS,38.30,E-1,O-31,T5,Task Added,
Simulation1,FCFS + FCFS,38.30,B-1,O-43,T2,Task Start,Process time: 10.36
Simulation1,FCFS + FCFS,38.44,A-2,O-35,T1,Task Complete,"TWT: 32.98, TIT: 5.46"
Simulation1,FCFS + FCFS,38.44,N/A,O-35,N/A,Order Finished,
Simulation1,FCFS + FCFS,38.44,A-2,N/A,N/A,Idle Start,
Simulation1,FCFS + FCFS,38.44,A-2,O-36,T1,Order Released,Continuous Release
Simulation1,FCFS + FCFS,38.44,A-2,O-36,T1,Task Added,
Simulation1,FCFS + FCFS,38.44,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation1,FCFS + FCFS,38.44,A-2,O-36,T1,Task Start,Process time: 5.59
Simulation1,FCFS + FCFS,38.48,B-2,O-25,T2,Task Complete,"TWT: 28.48, TIT: 10.00"
Simulation1,FCFS + FCFS,38.48,B-2,O-26,T2,Task Start,Process time: 4.37
Simulation1,FCFS + FCFS,38.79,N/A,O-47,N/A,Order Arrival,4 tasks included
Simulation1,FCFS + FCFS,38.79,D-3,O-47,T4,Order Released,Continuous Release
Simulation1,FCFS + FCFS,38.79,D-3,O-47,T4,Task Added,
Simulation1,FCFS + FCFS,38.79,D-3,N/A,N/A,Idle End,Idle duration: 1.14
Simulation1,FCFS + FCFS,38.79,D-3,O-47,T4,Task Start,Process time: 4.14
Simulation1,FCFS + FCFS,39.27,N/A,O-48,N/A,Order Arrival,4 tasks included
Simulation1,FCFS + FCFS,39.67,N/A,O-49,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,39.81,C-2,O-22,T3,Task Complete,"TWT: 24.32, TIT: 15.49"
Simulation1,FCFS + FCFS,39.81,N/A,O-22,N/A,Order Finished,
Simulation1,FCFS + FCFS,39.81,C-2,O-43,T3,Task Start,Process time: 1.24
Simulation1,FCFS + FCFS,39.88,N/A,O-50,N/A,Order Arrival,5 tasks included
Simulation1,FCFS + FCFS,39.91,N/A,O-51,N/A,Order Arrival,1 tasks included
Simulation1,FCFS + FCFS,40.00,N/A,O-50,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.94, Station A-2: 11.89, Station B-1: 25.48, Station B-2: 19.77, Station C-1: 19.69, Station C-2: 13.71, Station D-1: 13.04, Station D-2: 12.54, Station D-3: 14.57, Station E-1: 13.36"
Simulation1,FCFS + FCFS,40.00,N/A,O-37,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.94, Station A-2: 11.89, Station B-1: 25.48, Station B-2: 19.77, Station C-1: 19.69, Station C-2: 13.71, Station D-1: 13.04, Station D-2: 12.54, Station D-3: 14.57, Station E-1: 13.36"
Simulation1,FCFS + FCFS,40.00,N/A,O-38,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.94, Station A-2: 11.89, Station B-1: 25.48, Station B-2: 19.77, Station C-1: 19.69, Station C-2: 13.71, Station D-1: 13.04, Station D-2: 12.54, Station D-3: 14.57, Station E-1: 13.36"
Simulation1,FCFS + FCFS,40.00,N/A,O-40,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.94, Station A-2: 11.89, Station B-1: 25.48, Station B-2: 19.77, Station C-1: 19.69, Station C-2: 13.71, Station D-1: 13.04, Station D-2: 12.54, Station D-3: 14.57, Station E-1: 13.36"
Simulation1,FCFS + FCFS,40.00,N/A,O-41,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.94, Station A-2: 11.89, Station B-1: 25.48, Station B-2: 19.77, Station C-1: 19.69, Station C-2: 13.71, Station D-1: 13.04, Station D-2: 12.54, Station D-3: 14.57, Station E-1: 13.36"
